Time,"Vx Velocity,km/s","Vy Velocity, km/s","Vz Velocity, km/s","Wind, Xgse,Re"
1497585600,-379.8,-76.3,1.7,234.19
1497589200,-390.1,-69.8,-0.1,234.21
1497592800,-396.1,-77.3,-4.1,234.24
1497596400,-458.9,-9.6,0.4,234.26
1497600000,-522.4,79.2,-22.2,234.29
1497603600,-494.1,41.1,-3.9,234.31
1497607200,-482.1,28.4,10.1,234.34
1497610800,-473.7,8.4,18.2,234.36
1497614400,-465.6,-7.4,40.4,234.39
1497618000,-467.1,1.1,35.6,234.42
1497621600,-478.2,20.4,45.7,234.44
1497625200,-500.5,30.0,63.8,234.46
1497628800,-509.9,24.1,76.6,234.49
1497632400,-557.7,54.3,83.1,234.5
1497636000,-580.8,112.3,73.9,234.54
1497639600,-593.8,82.7,76.2,234.56
1497643200,-585.0,103.7,65.6,234.59
1497646800,-568.5,90.3,71.3,234.61
1497650400,-524.9,53.0,65.6,234.64
1497654000,-511.6,52.7,63.0,234.67
1497657600,-507.9,45.0,63.6,234.69
1497661200,-496.6,27.5,62.3,234.72
1497664800,-477.7,17.4,40.5,234.74
1497668400,-460.2,6.8,39.9,234.77
1497672000,-452.8,-14.3,27.0,234.79
1497675600,-444.4,-21.0,18.9,234.82
1497679200,-430.2,-21.2,1.3,234.85
1497682800,-423.7,-35.1,-5.2,234.87
1497686400,-444.3,-28.0,-23.9,234.89
1497690000,-428.8,-35.0,-17.1,234.92
1497693600,-418.9,-37.7,-18.9,234.94
1497697200,-437.8,-38.5,-27.5,234.97
1497700800,-445.9,-25.0,-16.6,234.99
1497704400,-463.3,-32.4,-15.0,235.02
1497708000,-466.9,-32.7,-17.6,235.05
1497711600,-474.2,-28.2,-3.1,235.07
1497715200,-476.0,-11.9,-0.7,235.1
1497718800,-494.4,-2.3,3.2,235.12
1497722400,-507.3,1.9,-4.0,235.15
1497726000,-521.7,9.8,-2.4,235.17
1497729600,-546.2,39.3,0.5,235.2
1497733200,-545.5,28.8,4.0,235.22
1497736800,-546.3,28.3,-20.8,235.25
1497740400,-544.2,50.0,-16.3,235.27
1497744000,-547.1,28.4,-10.2,235.3
1497747600,-551.3,36.9,-7.8,235.32
1497751200,-563.4,35.9,12.8,235.35
1497754800,-586.7,58.5,16.9,235.38
1497758400,-573.5,41.4,33.4,235.4
1497762000,-555.3,36.1,21.9,235.43
1497765600,-571.8,28.6,2.1,235.45
1497769200,-566.0,48.3,26.0,235.48
1497772800,-572.6,57.7,23.4,235.5
1497776400,-583.2,33.7,12.6,235.53
1497780000,-559.7,62.7,27.4,235.55
1497783600,-562.0,47.0,19.0,235.58
1497787200,-572.2,57.8,26.4,235.6
1497790800,-580.4,63.5,33.3,235.63
1497794400,-547.5,41.6,30.7,235.65
1497798000,-548.7,45.4,44.5,235.68
1497801600,-541.0,33.4,48.3,235.7
1497805200,-548.3,49.2,38.2,235.73
1497808800,-532.5,33.1,56.7,235.75
1497812400,-537.4,53.1,41.0,235.79
1497816000,-529.2,55.1,35.3,235.81
1497819600,-524.1,53.6,37.0,235.83
1497823200,-515.6,35.4,40.9,235.86
1497826800,-505.2,40.4,58.0,235.88
1497830400,-497.4,37.0,58.6,235.91
1497834000,-493.1,22.9,48.4,235.93
1497837600,-518.9,30.9,42.7,235.96
1497841200,-505.9,29.0,51.0,235.98
1497844800,-490.0,15.1,48.4,236.01
1497848400,-499.6,22.1,51.2,236.04
1497852000,-487.3,26.6,53.0,236.06
1497855600,-488.7,25.3,58.1,236.08
1497859200,-493.9,32.6,56.8,236.11
1497862800,-500.2,30.3,53.0,236.13
1497866400,-501.6,28.0,52.8,236.16
1497870000,-488.9,18.1,51.3,236.18
1497873600,-470.9,19.1,54.9,236.21
1497877200,-464.7,24.7,48.3,236.23
1497880800,-453.2,16.9,59.3,236.26
1497884400,-453.1,13.0,56.3,236.29
1497888000,-444.4,4.6,63.1,236.31
1497891600,-439.6,4.4,70.0,236.33
1497895200,-432.5,28.0,67.9,236.35
1497898800,-428.2,24.4,68.6,236.38
1497902400,-420.3,9.3,74.5,236.4
1497906000,-410.4,-34.8,96.9,236.43
1497909600,-408.0,-40.9,94.0,236.45
1497913200,-405.5,-41.6,107.3,236.48
1497916800,-400.1,-2.3,77.0,236.51
1497920400,-402.3,-24.2,98.8,236.53
1497924000,-400.9,-8.0,68.1,236.55
1497927600,-410.7,17.3,39.5,236.58
1497931200,-400.8,20.4,46.5,236.6
1497934800,-389.7,19.1,38.2,236.62
1497938400,-386.7,36.3,25.3,236.65
1497942000,-385.8,39.6,18.9,236.68
1497945600,-383.4,35.9,19.3,236.7
1497949200,-382.3,35.9,22.5,236.72
1497952800,-379.3,32.0,18.2,236.75
1497956400,-374.74,30.98,10.559999999999999,236.776
1497960000,-370.18,29.96,2.919999999999998,236.802
1497963600,-365.62,28.939999999999998,-4.720000000000002,236.828
1497967200,-361.06,27.919999999999998,-12.360000000000003,236.85399999999998
1497970800,-356.5,26.9,-20.0,236.88
1497974400,-354.8,32.2,-12.1,236.89
1497978000,-351.0,58.0,5.3,236.92
1497981600,-343.4,60.4,6.6,236.94
1497985200,-343.2523809523809,56.8,5.199999999999999,236.96380952380952
1497988800,-343.10476190476186,53.2,3.8,236.98761904761903
1497992400,-342.95714285714286,49.6,2.4000000000000004,237.01142857142858
1497996000,-342.8095238095238,46.0,1.0,237.0352380952381
1497999600,-342.66190476190474,42.4,-0.40000000000000036,237.05904761904762
1498003200,-342.5142857142857,38.8,-1.799999999999999,237.08285714285714
1498006800,-342.3666666666667,35.2,-3.1999999999999993,237.10666666666665
1498010400,-342.2190476190476,31.6,-4.6,237.1304761904762
1498014000,-342.07142857142856,28.0,-6.0,237.15428571428572
1498017600,-341.9238095238095,24.4,-7.4,237.17809523809524
1498021200,-341.7761904761905,20.800000000000004,-8.799999999999999,237.20190476190476
1498024800,-341.62857142857143,17.200000000000003,-10.199999999999998,237.22571428571428
1498028400,-341.4809523809524,13.600000000000001,-11.6,237.2495238095238
1498032000,-341.3333333333333,10.000000000000007,-12.999999999999998,237.27333333333334
1498035600,-341.1857142857143,6.400000000000006,-14.4,237.29714285714286
1498039200,-341.03809523809525,2.8000000000000043,-15.799999999999999,237.32095238095238
1498042800,-340.8904761904762,-0.7999999999999972,-17.199999999999996,237.3447619047619
1498046400,-340.74285714285713,-4.399999999999999,-18.6,237.3685714285714
1498050000,-340.59523809523813,-7.999999999999993,-20.0,237.39238095238096
1498053600,-340.44761904761907,-11.600000000000001,-21.4,237.41619047619048
1498057200,-340.3,-15.2,-22.8,237.44
1498060800,-332.8,-1.7,-25.2,237.45
1498064400,-325.3,7.7,-35.4,237.48
1498068000,-330.4,35.0,-39.1,237.5
1498071600,-341.6,-4.0,-15.8,237.52
1498075200,-340.7,-0.8,-5.9,237.54
1498078800,-333.0,38.9,-14.1,237.56
1498082400,-334.2,52.0,-22.2,237.59
1498086000,-337.7,7.7,-18.6,237.61
1498089600,-335.6,3.6,-19.6,237.64
1498093200,-333.3,3.7,-19.0,237.65
1498096800,-332.2,2.6,-2.6,237.68
1498100400,-335.4,9.3,-5.5,237.7
1498104000,-331.0,24.4,-1.5,237.72
1498107600,-319.6,7.2,-19.3,237.74
1498111200,-319.08750000000003,2.9124999999999996,-16.95,237.76125000000002
1498114800,-318.57500000000005,-1.3750000000000009,-14.600000000000001,237.7825
1498118400,-318.0625,-5.6625000000000005,-12.25,237.80375
1498122000,-317.55,-9.950000000000003,-9.9,237.825
1498125600,-317.0375,-14.237500000000004,-7.550000000000001,237.84625
1498129200,-316.525,-18.525000000000002,-5.199999999999999,237.8675
1498132800,-316.0125,-22.812500000000004,-2.8500000000000014,237.88875
1498136400,-315.5,-27.1,-0.5,237.91
1498140000,-319.8,-9.5,16.2,237.94
1498143600,-331.8,-16.6,16.0,237.96
1498147200,-328.8,-8.5,18.0,237.98
1498150800,-329.1,-12.3,20.1,238.0
1498154400,-330.4,-10.0,10.6,238.02
1498158000,-337.6,6.9,-9.5,238.05
1498161600,-344.3,-3.3,-2.7,238.07
1498165200,-342.3,0.3,-6.8,238.08
1498168800,-340.95000000000005,-2.75,-6.5,238.11
1498172400,-339.6,-5.8,-6.2,238.14
1498176000,-340.9,-8.3,-7.2,238.15
1498179600,-335.2,-9.1,-2.6,238.17
1498183200,-337.0,-8.9,-7.4,238.19
1498186800,-337.3,-7.4,-12.0,238.21
1498190400,-336.2,0.7,-11.8,238.23
1498194000,-336.5,1.3,-14.2,238.25
1498197600,-331.1,-4.3,-18.3,238.27
1498201200,-321.1,-19.7,-21.4,238.29
1498204800,-320.5,-19.2,-15.9,238.31
1498208400,-319.0,-18.5,-14.1,238.33
1498212000,-319.3,-16.9,-10.6,238.35
1498215600,-320.6,-0.4,-17.0,238.37
1498219200,-322.5,5.6,-27.9,238.39
1498222800,-323.9,2.4,-30.0,238.41
1498226400,-318.7,-1.6,-14.5,238.43
1498230000,-331.4,-17.5,-0.9,238.45
1498233600,-335.4,-21.2,1.6,238.47
1498237200,-335.4,-10.1,-14.1,238.49
1498240800,-345.8,-19.0,-15.6,238.51
1498244400,-337.7,17.6,-51.3,238.53
1498248000,-339.2,-0.8,-19.7,238.55
1498251600,-351.8,-3.3,-0.9,238.57
1498255200,-351.4,8.5,-16.5,238.59
1498258800,-353.4,11.7,-4.5,238.61
1498262400,-357.6,8.9,1.3,238.63
1498266000,-371.4,8.8,5.5,238.65
1498269600,-376.6,-2.8,15.6,238.67
1498273200,-379.7,-3.2,2.0,238.69
1498276800,-383.8,-4.9,17.2,238.7
1498280400,-377.3,-2.8,14.9,238.72
1498284000,-368.8,11.6,-11.7,238.74
1498287600,-363.9,15.5,-0.9,238.76
1498291200,-376.7,3.9,41.4,238.78
1498294800,-376.5,5.4,26.9,238.8
1498298400,-375.8,-6.3,-7.5,238.82
1498302000,-370.6,-11.4,-21.3,238.84
1498305600,-375.8,-8.9,6.0,238.85
1498309200,-389.3,-6.9,27.7,238.87
1498312800,-374.3,2.3,22.7,238.89
1498316400,-363.9,26.3,8.5,238.91
1498320000,-345.7,30.2,-10.2,238.93
1498323600,-370.4,14.5,15.0,238.94
1498327200,-389.4,-24.4,11.1,238.96
1498330800,-376.6,-27.7,-0.5,238.98
1498334400,-375.1,-17.2,5.2,239.0
1498338000,-374.2,-6.1,-14.3,239.01
1498341600,-386.4,-2.9,-5.2,239.03
1498345200,-389.5,-0.4,-12.6,239.05
1498348800,-400.5,-0.1,-3.6,239.07
1498352400,-391.4,7.9,-18.5,239.09
1498356000,-400.1,10.9,3.8,239.1
1498359600,-403.2,7.5,12.7,239.12
1498363200,-400.1,-3.7,18.0,239.14
1498366800,-400.6,-14.9,13.5,239.15
1498370400,-394.1,-21.6,-8.9,239.17
1498374000,-417.3,4.2,-17.4,239.19
1498377600,-424.0,-8.9,-0.5,239.2
1498381200,-423.8,-17.8,-5.1,239.22
1498384800,-435.4,11.8,-26.8,239.24
1498388400,-422.5,7.7,-20.7,239.25
1498392000,-433.2,0.1,-17.0,239.27
1498395600,-456.6,-2.3,6.4,239.29
1498399200,-467.7,3.3,3.9,239.3
1498402800,-465.2,3.6,-4.1,239.32
1498406400,-483.5,20.4,-2.0,239.34
1498410000,-477.3,15.2,-8.6,239.36
1498413600,-477.0,8.6,11.0,239.37
1498417200,-474.3,17.2,-2.6,239.39
1498420800,-472.6,2.7,1.7,239.4
1498424400,-472.2,9.7,5.1,239.42
1498428000,-494.6,0.1,29.2,239.44
1498431600,-506.1,0.1,33.6,239.45
1498435200,-485.0,39.0,6.5,239.46
1498438800,-487.3,39.8,11.9,239.48
1498442400,-476.1,6.1,18.5,239.5
1498446000,-489.3,-6.6,22.6,239.51
1498449600,-483.8,4.8,9.0,239.53
1498453200,-491.1,17.8,16.7,239.54
1498456800,-495.4,17.7,16.8,239.56
1498460400,-511.8,45.4,15.5,239.57
1498464000,-506.7,36.3,11.7,239.59
1498467600,-535.5,21.6,20.1,239.61
1498471200,-543.7,34.0,16.4,239.62
1498474800,-532.9,12.5,30.7,239.64
1498478400,-537.5,17.6,21.4,239.65
1498482000,-548.5,23.4,16.7,239.67
1498485600,-538.6,23.4,18.7,239.69
1498489200,-515.0,33.3,35.7,239.7
1498492800,-514.4,28.3,50.2,239.71
1498496400,-513.2,39.0,38.2,239.72
1498500000,-500.0,41.1,21.9,239.74
1498503600,-478.3,35.6,17.4,239.75
1498507200,-487.7,51.4,19.9,239.77
1498510800,-511.1,59.0,34.4,239.78
1498514400,-505.7,46.4,48.5,239.8
1498518000,-498.6,34.5,52.0,239.81
1498521600,-494.2,25.5,58.3,239.83
1498525200,-486.7,21.5,62.0,239.84
1498528800,-480.5,14.6,67.4,239.86
1498532400,-484.0,18.6,69.5,239.87
1498536000,-481.8,17.4,65.8,239.88
1498539600,-477.2,17.9,50.1,239.9
1498543200,-473.5,8.2,26.2,239.91
1498546800,-464.5,8.3,19.7,239.93
1498550400,-462.7,7.8,24.1,239.94
1498554000,-458.2,1.1,33.8,239.96
1498557600,-451.8,-3.4,33.5,239.97
1498561200,-448.6,-0.8,27.6,239.98
1498564800,-448.8,-5.3,20.5,240.0
1498568400,-445.7,-0.3,27.4,240.01
1498572000,-442.4,-2.9,23.7,240.03
1498575600,-439.7,1.5,24.5,240.04
1498579200,-440.3,-3.7,24.3,240.05
1498582800,-445.9,-1.2,20.8,240.06
1498586400,-456.6,9.4,20.8,240.08
1498590000,-445.4,-1.8,24.5,240.09
1498593600,-444.5,-1.6,31.1,240.11
1498597200,-445.8,-2.9,31.6,240.12
1498600800,-440.4,-11.7,23.8,240.13
1498604400,-440.7,2.2,22.4,240.14
1498608000,-458.8,-6.7,30.0,240.16
1498611600,-439.1,-9.3,20.8,240.18
1498615200,-437.9,-6.0,21.5,240.19
1498618800,-446.5,-1.1,19.8,240.2
1498622400,-430.9,14.8,23.1,240.21
1498626000,-426.6,24.0,19.2,240.22
1498629600,-449.7,0.2,26.5,240.24
1498633200,-441.1,1.1,21.9,240.25
1498636800,-435.2,3.8,19.5,240.26
1498640400,-429.5,16.8,14.9,240.28
1498644000,-433.3,8.3,21.6,240.29
1498647600,-428.7,23.5,22.3,240.3
1498651200,-423.7,15.0,21.7,240.31
1498654800,-420.0,4.5,14.6,240.33
1498658400,-416.9,6.2,19.5,240.34
1498662000,-410.8,3.4,15.1,240.36
1498665600,-403.9,2.4,15.0,240.37
1498669200,-393.1,-2.1,12.5,240.38
1498672800,-390.4,-3.3,15.5,240.39
1498676400,-388.4,-9.2,13.7,240.4
1498680000,-384.7,-7.3,7.6,240.41
1498683600,-389.3,-5.8,4.5,240.43
1498687200,-404.1,-10.4,8.1,240.44
1498690800,-419.5,2.8,5.4,240.45
1498694400,-437.5,14.4,12.9,240.46
1498698000,-447.5,13.5,17.0,240.48
1498701600,-440.3,2.6,29.2,240.49
1498705200,-425.0,6.7,10.8,240.5
1498708800,-426.5,5.4,15.8,240.51
1498712400,-429.7,16.4,-4.8,240.53
1498716000,-424.1,-0.1,14.1,240.54
1498719600,-423.5,5.4,18.4,240.55
1498723200,-406.6,8.4,13.3,240.56
1498726800,-412.2,4.2,1.7,240.57
1498730400,-409.6,6.4,4.4,240.59
1498734000,-408.1,16.6,5.0,240.61
1498737600,-404.3,21.2,1.0,240.62
1498741200,-401.5,22.2,-1.1,240.62
1498744800,-396.5,18.7,3.0,240.63
1498748400,-393.5,19.3,6.5,240.65
1498752000,-385.0,19.3,13.7,240.66
1498755600,-377.4,16.3,9.3,240.68
1498759200,-373.8,7.7,2.8,240.69
1498762800,-380.3,17.9,23.9,240.69
1498766400,-375.0,10.8,12.0,240.71
1498770000,-365.4,11.5,4.3,240.72
1498773600,-357.2,40.3,21.1,240.73
1498777200,-359.3,33.1,21.7,240.74
1498780800,-355.4,43.9,18.6,240.75
1498784400,-356.8,67.2,17.0,240.77
1498788000,-355.3,99.8,10.1,240.78
1498791600,-352.5,57.3,12.0,240.79
1498795200,-352.6,38.1,13.8,240.8
1498798800,-356.2,29.5,12.1,240.81
1498802400,-354.9,20.4,14.0,240.82
1498806000,-351.4,16.3,11.0,240.84
1498809600,-339.7,5.2,2.4,240.86
1498813200,-338.1,9.6,6.1,240.87
1498816800,-338.8,7.2,7.0,240.87
1498820400,-335.4,6.3,8.7,240.88
1498824000,-335.8,-1.6,7.3,240.89
1498827600,-339.0,-2.6,8.5,240.9
1498831200,-335.6,-5.1,10.0,240.92
1498834800,-331.3,-6.9,10.4,240.94
1498838400,-331.9,-11.8,9.8,240.94
1498842000,-342.6,-9.5,12.5,240.95
1498845600,-341.7,3.2,8.4,240.96
1498849200,-340.0,1.3,4.3,240.97
1498852800,-340.2,1.4,3.8,240.99
1498856400,-338.0,5.0,-0.0,241.0
1498860000,-341.8,-5.4,3.8,241.01
1498863600,-343.3,-4.5,4.2,241.03
1498867200,-346.1,-6.7,4.7,241.03
1498870800,-352.2,-15.0,1.5,241.04
1498874400,-355.8,-23.8,5.9,241.05
1498878000,-351.6,-26.6,2.2,241.07
1498881600,-345.9,-31.0,-1.0,241.09
1498885200,-346.4,-34.6,1.3,241.09
1498888800,-349.8,-41.8,-0.4,241.11
1498892400,-348.1,-31.9,-0.9,241.12
1498896000,-343.7,-20.7,-5.2,241.12
1498899600,-366.0,0.3,17.3,241.13
1498903200,-377.0,6.1,29.0,241.14
1498906800,-373.1,0.7,20.5,241.16
1498910400,-374.2,8.0,26.7,241.18
1498914000,-364.3,5.0,21.7,241.19
1498917600,-367.8,-8.0,16.3,241.19
1498921200,-361.6,-19.5,6.3,241.2
1498924800,-387.5,-23.7,-5.6,241.21
1498928400,-404.3,-13.9,-22.9,241.22
1498932000,-413.1,2.2,-21.3,241.24
1498935600,-404.3,1.8,-25.1,241.25
1498939200,-410.5,-9.7,-41.7,241.26
1498942800,-401.3,-20.4,-45.2,241.28
1498946400,-388.5,-26.3,-51.0,241.28
1498950000,-398.9,47.6,-31.7,241.29
1498953600,-339.9,134.0,-116.6,241.3
1498957200,-367.8,36.5,-89.8,241.31
1498960800,-446.9,-31.4,9.2,241.33
1498964400,-451.6,-15.3,22.8,241.34
1498968000,-491.5,41.5,73.4,241.36
1498971600,-474.8,12.1,59.9,241.37
1498975200,-474.2,0.3,52.5,241.37
1498978800,-442.2,-3.2,19.0,241.38
1498982400,-370.0,-4.8,-24.7,241.39
1498986000,-411.7,-6.9,-22.2,241.41
1498989600,-455.4,-20.8,0.7,241.43
1498993200,-463.4,-8.3,-2.9,241.44
1498996800,-468.8,10.1,22.4,241.44
1499000400,-475.2,23.5,63.0,241.45
1499004000,-500.0,38.5,63.1,241.46
1499007600,-504.2,-24.0,45.6,241.47
1499011200,-474.9,-14.0,35.3,241.48
1499014800,-486.6,-9.3,53.6,241.5
1499018400,-469.1,3.0,49.5,241.51
1499022000,-430.0,-11.2,17.3,241.53
1499025600,-439.8,-16.2,2.2,241.53
1499029200,-424.1,4.9,-5.7,241.54
1499032800,-437.8,-19.4,-19.4,241.55
1499036400,-445.0,-23.4,-7.5,241.56
1499040000,-439.2,-24.3,-0.6,241.58
1499043600,-433.4,-13.5,10.0,241.59
1499047200,-435.6,-12.2,18.8,241.61
1499050800,-435.0,-6.9,17.9,241.62
1499054400,-432.3,-5.1,14.3,241.62
1499058000,-417.4,-14.7,10.8,241.63
1499061600,-417.5,-17.7,13.0,241.64
1499065200,-422.9,-4.8,-3.4,241.66
1499068800,-423.1,-9.5,13.5,241.68
1499072400,-406.4,4.6,3.0,241.69
1499076000,-403.7,-2.8,14.8,241.69
1499079600,-400.9,-7.5,8.3,241.7
1499083200,-409.1,-5.1,6.9,241.71
1499086800,-411.9,-1.7,6.6,241.73
1499090400,-414.6,-10.5,6.2,241.74
1499094000,-404.7,-10.5,14.5,241.75
1499097600,-402.8,-8.8,14.4,241.76
1499101200,-401.2,-4.2,12.4,241.78
1499104800,-401.4,-5.4,7.2,241.78
1499108400,-405.0,-4.6,8.0,241.79
1499112000,-402.0,-3.6,9.9,241.81
1499115600,-403.5,-5.3,10.8,241.82
1499119200,-398.0,-9.4,15.5,241.84
1499122800,-393.6,-7.5,24.2,241.84
1499126400,-393.0,-10.7,18.3,241.86
1499130000,-396.0,-12.2,8.4,241.87
1499133600,-388.0,-1.1,19.6,241.88
1499137200,-379.0,-19.9,13.6,241.89
1499140800,-366.5,-37.3,9.8,241.9
1499144400,-355.0,-14.7,27.6,241.91
1499148000,-349.5,-8.5,21.0,241.93
1499151600,-350.7,-10.8,13.9,241.94
1499155200,-351.4,-15.7,16.9,241.95
1499158800,-350.4,-25.0,9.8,241.96
1499162400,-347.1,-26.7,4.4,241.97
1499166000,-340.2,-24.4,5.1,241.98
1499169600,-338.6,-18.3,4.1,242.0
1499173200,-333.3,-9.3,0.1,242.01
1499176800,-332.6,-3.3,-4.3,242.03
1499180400,-334.5,-1.0,-13.7,242.03
1499184000,-327.9,8.5,-14.5,242.04
1499187600,-326.1,7.0,-16.0,242.06
1499191200,-337.4,27.2,-22.5,242.07
1499194800,-353.1,0.0,-13.7,242.09
1499198400,-340.7,17.3,-22.5,242.09
1499202000,-334.0,44.5,-31.1,242.11
1499205600,-336.3,16.9,-18.4,242.12
1499209200,-344.1,-4.2,-9.4,242.13
1499212800,-341.9,-1.3,-13.0,242.14
1499216400,-341.3,-2.2,-12.7,242.15
1499220000,-336.2,7.5,-10.7,242.16
1499223600,-321.2,5.9,-4.5,242.18
1499227200,-314.2,3.2,-3.8,242.19
1499230800,-310.5,-5.4,-4.3,242.21
1499234400,-305.8,-14.2,5.2,242.21
1499238000,-305.8,-15.0,4.6,242.22
1499241600,-306.1538461538462,-14.161538461538461,4.192307692307692,242.23384615384614
1499245200,-306.5076923076923,-13.323076923076924,3.7846153846153845,242.24769230769232
1499248800,-306.8615384615385,-12.484615384615385,3.3769230769230765,242.26153846153846
1499252400,-307.2153846153846,-11.646153846153846,2.969230769230769,242.2753846153846
1499256000,-307.5692307692308,-10.807692307692307,2.5615384615384613,242.28923076923078
1499259600,-307.9230769230769,-9.96923076923077,2.1538461538461533,242.30307692307693
1499263200,-308.2769230769231,-9.13076923076923,1.7461538461538457,242.31692307692308
1499266800,-308.6307692307692,-8.292307692307691,1.3384615384615381,242.33076923076922
1499270400,-308.9846153846154,-7.453846153846154,0.9307692307692306,242.3446153846154
1499274000,-309.3384615384615,-6.615384615384615,0.523076923076923,242.35846153846154
1499277600,-309.6923076923077,-5.776923076923076,0.11538461538461497,242.3723076923077
1499281200,-310.0461538461538,-4.938461538461539,-0.29230769230769305,242.38615384615386
1499284800,-310.4,-4.1,-0.7,242.4
1499288400,-315.9,-18.2,19.6,242.4
1499292000,-312.2,-19.5,24.3,242.41
1499295600,-308.0,-20.3,25.7,242.43
1499299200,-306.6,-25.6,21.7,242.44
1499302800,-309.4,-28.4,15.5,242.45
1499306400,-308.7,-32.1,11.4,242.47
1499310000,-308.9,-28.9,9.9,242.48
1499313600,-319.4,-26.1,10.6,242.49
1499317200,-321.6,-19.1,24.2,242.5
1499320800,-329.9,-12.9,13.0,242.52
1499324400,-351.1,-3.5,2.1,242.53
1499328000,-352.1,-19.1,3.3,242.54
1499331600,-346.5,-6.6,8.6,242.56
1499335200,-351.8,-13.7,11.3,242.57
1499338800,-347.0,-10.0,3.9,242.59
1499342400,-342.9,-16.8,7.2,242.59
1499346000,-344.9,-15.6,-2.5,242.61
1499349600,-342.1,-9.6,-4.1,242.62
1499353200,-335.6,3.1,4.4,242.63
1499356800,-340.5,-15.5,1.2,242.65
1499360400,-334.3,-8.8,-5.0,242.66
1499364000,-328.0,-1.7,0.1,242.68
1499367600,-341.3,-1.6,-10.9,242.69
1499371200,-356.3,-5.5,-7.4,242.7
1499374800,-345.0,4.2,6.9,242.71
1499378400,-347.8,6.3,-0.6,242.73
1499382000,-387.0,35.2,11.7,242.74
1499385600,-383.1,40.5,14.4,242.75
1499389200,-390.2,23.7,9.6,242.77
1499392800,-416.4,27.6,-5.4,242.78
1499396400,-409.6,25.4,-0.6,242.79
1499400000,-405.6,25.5,3.6,242.81
1499403600,-398.5,31.1,4.4,242.82
1499407200,-389.3,28.0,2.1,242.84
1499410800,-388.9,24.8,2.9,242.86
1499414400,-388.8,21.1,2.9,242.87
1499418000,-395.6,17.7,-3.3,242.88
1499421600,-396.3,13.4,-7.7,242.89
1499425200,-389.6,12.2,-9.9,242.9
1499428800,-386.4,19.5,-12.4,242.92
1499432400,-385.9,29.7,-7.6,242.94
1499436000,-376.5,10.1,-9.2,242.95
1499439600,-389.6,19.8,-4.8,242.96
1499443200,-374.8,6.1,-3.7,242.97
1499446800,-373.2,5.1,-8.3,242.99
1499450400,-382.0,-0.4,-9.3,243.0
1499454000,-357.7,26.4,-13.8,243.02
1499457600,-372.2,15.2,-13.5,243.03
1499461200,-360.7,11.8,-13.6,243.04
1499464800,-344.2,10.9,-14.0,243.06
1499468400,-339.8,10.0,-14.3,243.07
1499472000,-340.9,8.6,-9.6,243.09
1499475600,-326.4,9.6,-19.8,243.11
1499479200,-318.7,3.9,-12.7,243.12
1499482800,-324.3,1.4,-7.4,243.13
1499486400,-328.6,5.5,-14.2,243.14
1499490000,-329.2,13.2,-17.4,243.16
1499493600,-348.2,28.8,-26.1,243.18
1499497200,-351.6,36.0,-33.1,243.19
1499500800,-352.9,22.7,-25.4,243.2
1499504400,-348.4,35.7,-32.0,243.22
1499508000,-347.6,40.6,-33.0,243.23
1499511600,-338.1,78.8,-52.3,243.25
1499515200,-341.7,33.2,-37.0,243.26
1499518800,-343.9,16.3,-33.1,243.28
1499522400,-341.1,13.8,-32.6,243.29
1499526000,-335.9,20.8,-39.9,243.3
1499529600,-328.6,3.3,-26.7,243.32
1499533200,-320.1,0.5,-17.3,243.34
1499536800,-318.2,-3.4,-14.3,243.35
1499540400,-320.5,-4.4,-15.4,243.37
1499544000,-319.4,-7.6,-15.9,243.38
1499547600,-319.2,-12.8,-14.3,243.39
1499551200,-316.0,-21.1,-12.0,243.41
1499554800,-351.8,-37.5,-15.9,243.43
1499558400,-369.1,-40.9,-14.5,243.44
1499562000,-362.4,-47.1,-23.1,243.45
1499565600,-361.3,-47.3,-31.7,243.47
1499569200,-357.4,-51.1,-23.4,243.48
1499572800,-368.1,-43.4,-27.5,243.5
1499576400,-408.1,-2.6,-32.5,243.51
1499580000,-425.5,1.5,-25.4,243.53
1499583600,-443.3,2.0,11.9,243.54
1499587200,-459.0,22.5,20.5,243.56
1499590800,-462.8,46.2,-4.6,243.57
1499594400,-486.9,32.8,0.4,243.59
1499598000,-484.5,39.0,10.0,243.61
1499601600,-470.9,41.1,-4.6,243.62
1499605200,-478.4,36.6,-9.8,243.64
1499608800,-473.1,28.2,-7.8,243.65
1499612400,-486.6,35.1,19.6,243.67
1499616000,-491.3,35.5,18.8,243.69
1499619600,-504.9,69.2,6.4,243.7
1499623200,-547.9,109.9,7.1,243.71
1499626800,-523.0,76.6,-15.5,243.73
1499630400,-547.8,73.3,-0.0,243.75
1499634000,-535.2,84.4,6.1,243.76
1499637600,-524.2,80.0,4.2,243.78
1499641200,-495.4,75.1,6.8,243.79
