# Time,x,y,z
2017-01-20 16:00:00,1.433732000000000000e+06,-2.404580000000000000e+05,3.487800000000000000e+04
2017-01-20 17:00:00,1.433673000000000000e+06,-2.403180000000000000e+05,3.465400000000000000e+04
2017-01-20 18:00:00,1.433614000000000000e+06,-2.401780000000000000e+05,3.443000000000000000e+04
2017-01-20 19:00:00,1.433555000000000000e+06,-2.400380000000000000e+05,3.420600000000000000e+04
2017-01-20 20:00:00,1.433496000000000000e+06,-2.398980000000000000e+05,3.398200000000000000e+04
2017-01-20 21:00:00,1.433437000000000000e+06,-2.397580000000000000e+05,3.375800000000000000e+04
2017-01-20 22:00:00,1.433378000000000000e+06,-2.396180000000000000e+05,3.353300000000000000e+04
2017-01-20 23:00:00,1.433319000000000000e+06,-2.394780000000000000e+05,3.330900000000000000e+04
2017-01-21 00:00:00,1.433260000000000000e+06,-2.393380000000000000e+05,3.308500000000000000e+04
2017-01-21 01:00:00,1.433201000000000000e+06,-2.391980000000000000e+05,3.286100000000000000e+04
2017-01-21 02:00:00,1.433142000000000000e+06,-2.390580000000000000e+05,3.263700000000000000e+04
2017-01-21 03:00:00,1.433082000000000000e+06,-2.389180000000000000e+05,3.241300000000000000e+04
2017-01-21 04:00:00,1.433024000000000000e+06,-2.387780000000000000e+05,3.218900000000000000e+04
2017-01-21 05:00:00,1.432964000000000000e+06,-2.386380000000000000e+05,3.196500000000000000e+04
2017-01-21 06:00:00,1.432905000000000000e+06,-2.384980000000000000e+05,3.174100000000000000e+04
2017-01-21 07:00:00,1.432846000000000000e+06,-2.383580000000000000e+05,3.151700000000000000e+04
2017-01-21 08:00:00,1.432787000000000000e+06,-2.382180000000000000e+05,3.129200000000000000e+04
2017-01-21 09:00:00,1.432728000000000000e+06,-2.380790000000000000e+05,3.106800000000000000e+04
2017-01-21 10:00:00,1.432669000000000000e+06,-2.379390000000000000e+05,3.084400000000000000e+04
2017-01-21 11:00:00,1.432610000000000000e+06,-2.377990000000000000e+05,3.062000000000000000e+04
2017-01-21 12:00:00,1.432551000000000000e+06,-2.376590000000000000e+05,3.039600000000000000e+04
2017-01-21 13:00:00,1.432492000000000000e+06,-2.375190000000000000e+05,3.017200000000000000e+04
2017-01-21 14:00:00,1.432433000000000000e+06,-2.373790000000000000e+05,2.994800000000000000e+04
2017-01-21 15:00:00,1.432374000000000000e+06,-2.372390000000000000e+05,2.972400000000000000e+04
2017-01-21 16:00:00,1.432315000000000000e+06,-2.370990000000000000e+05,2.950000000000000000e+04
2017-01-21 17:00:00,1.432256000000000000e+06,-2.369490000000000000e+05,2.927400000000000000e+04
2017-01-21 18:00:00,1.432197000000000000e+06,-2.367900000000000000e+05,2.904800000000000000e+04
2017-01-21 19:00:00,1.432138000000000000e+06,-2.366320000000000000e+05,2.882200000000000000e+04
2017-01-21 20:00:00,1.432078000000000000e+06,-2.364740000000000000e+05,2.859600000000000000e+04
2017-01-21 21:00:00,1.432020000000000000e+06,-2.363160000000000000e+05,2.836900000000000000e+04
2017-01-21 22:00:00,1.431960000000000000e+06,-2.361570000000000000e+05,2.814300000000000000e+04
2017-01-21 23:00:00,1.431901000000000000e+06,-2.359990000000000000e+05,2.791700000000000000e+04
2017-01-22 00:00:00,1.431842000000000000e+06,-2.358410000000000000e+05,2.769100000000000000e+04
2017-01-22 01:00:00,1.431783000000000000e+06,-2.356820000000000000e+05,2.746400000000000000e+04
2017-01-22 02:00:00,1.431724000000000000e+06,-2.355240000000000000e+05,2.723800000000000000e+04
2017-01-22 03:00:00,1.431665000000000000e+06,-2.353660000000000000e+05,2.701200000000000000e+04
2017-01-22 04:00:00,1.431606000000000000e+06,-2.352070000000000000e+05,2.678600000000000000e+04
